-1.327337e+07	-5.938166e+07
-9.449195e+06	-4.953441e+07
-6.729358e+06	-4.248750e+07
-4.697688e+06	-3.718603e+07
-3.123758e+06	-3.304591e+07
-1.869670e+06	-2.971755e+07
-8.478466e+05	-2.697891e+07
-1.329055e-01	-2.468217e+07
7.141657e+05	-2.272512e+07
1.323399e+06	-2.103483e+07
1.848759e+06	-1.955782e+07
2.306023e+06	-1.825406e+07
2.707248e+06	-1.709289e+07
3.061799e+06	-1.605051e+07
3.377066e+06	-1.510812e+07
3.658954e+06	-1.425069e+07
3.912240e+06	-1.346602e+07
4.140827e+06	-1.274416e+07
4.347938e+06	-1.207686e+07
4.536255e+06	-1.145727e+07
4.708027e+06	-1.087961e+07
4.865157e+06	-1.033898e+07
5.009261e+06	-9.831229e+06
5.141725e+06	-9.352763e+06
5.263739e+06	-8.900496e+06
5.376333e+06	-8.471746e+06
5.480404e+06	-8.064170e+06
5.576732e+06	-7.675714e+06
5.666003e+06	-7.304568e+06
5.748820e+06	-6.949129e+06
5.825713e+06	-6.607974e+06
5.897153e+06	-6.279831e+06
5.963560e+06	-5.963560e+06
6.025304e+06	-5.658137e+06
6.082717e+06	-5.362636e+06
6.136097e+06	-5.076221e+06
6.185709e+06	-4.798128e+06
6.231791e+06	-4.527661e+06
6.274559e+06	-4.264186e+06
6.314203e+06	-4.007115e+06
6.350898e+06	-3.755910e+06
6.384798e+06	-3.510073e+06
6.416045e+06	-3.269138e+06
6.444764e+06	-3.032676e+06
6.471068e+06	-2.800281e+06
6.495059e+06	-2.571576e+06
6.516827e+06	-2.346202e+06
6.536452e+06	-2.123822e+06
6.554007e+06	-1.904115e+06
6.569554e+06	-1.686775e+06
6.583148e+06	-1.471508e+06
6.594837e+06	-1.258033e+06
6.604661e+06	-1.046076e+06
6.612654e+06	-8.353726e+05
6.618843e+06	-6.256649e+05
6.623249e+06	-4.166996e+05
6.625887e+06	-2.082269e+05
6.626765e+06	-4.757728e-02
